1060174133	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	010	010	01	1	0.0	2	1	2	-0.99009900990099	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	0								4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	20220825170000	https://www.timesofisrael.com/homes-evacuated-as-firefighters-struggle-to-contain-forest-fire-near-beit-shemesh/
1060174134	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	010	010	01	1	0.0	1	1	1	-2.39234449760765	1	Israel	IS	IS		31.5	34.75	IS	0								1	Iran	IR	IR		32	53	IR	20220825170000	https://www.breitbart.com/middle-east/2022/08/25/biden-rejects-phone-call-from-lapid-over-iran-says-hes-on-vacation-really-3am/
1060174135	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	020	020	02	1	3.0	2	1	2	-0.27272727272727	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://blogs.timesofisrael.com/why-israel-sells-weapons-human-rights-abusers/
1060174136	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		1	030	030	03	1	4.0	4	1	4	-1.00603621730382	4	Akko, Ha?afon, Israel	IS	IS03	18314	32.9281	35.0765	-779173	0								4	Akko, Ha?afon, Israel	IS	IS03	18314	32.9281	35.0765	-779173	20220825170000	https://blogs.timesofisrael.com/i-hate-to-say-this-but-bring-back-the-donald/
1060174137	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	057	057	05	1	8.0	2	1	2	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174138	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR																		1	061	061	06	2	6.4	3	1	3	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174139	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	114	114	11	3	-2.0	2	1	2	-7.58354755784062	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://www.timesofisrael.com/police-close-case-against-settler-suspected-of-killing-palestinian-in-june/
1060174140	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	120	120	12	3	-4.0	5	1	5	-1.11940298507462	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-forbids-tel-aviv-green-line-maps-schools
1060174141	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR																		1	194	194	19	4	-10.0	5	1	5	-6.58914728682171	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220825170000	https://www.americanisraelite.com/news/israel_news/article_a2164c10-2482-11ed-b22d-2b5ec2be863d.html
1060174142	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								CHN	CHINA	CHN								0	061	061	06	2	6.4	8	1	8	-0.27272727272727	1	Israel	IS	IS		31.5	34.75	IS	1	China	CH	CH		35	105	CH	1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://blogs.timesofisrael.com/why-israel-sells-weapons-human-rights-abusers/
1060174143	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								CHN	CHINA	CHN								0	061	061	06	2	6.4	2	1	2	-0.27272727272727	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://blogs.timesofisrael.com/why-israel-sells-weapons-human-rights-abusers/
1060174144	20220825	202208	2022	2022.6438	ISR	JERUSALEM	ISR								COP	POLICE						COP			1	080	080	08	2	5.0	10	1	10	-6.58914728682171	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825170000	https://www.americanisraelite.com/news/israel_news/article_a2164c10-2482-11ed-b22d-2b5ec2be863d.html
1060174145	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								COPGOV	DEPUTY						COP	GOV		1	013	013	01	1	0.4	1	1	1	-1.11940298507462	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-forbids-tel-aviv-green-line-maps-schools
1060174146	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								1	057	057	05	1	8.0	2	1	2	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Egypt	EG	EG		27	30	EG	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174147	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								1	057	057	05	1	8.0	8	1	8	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174148	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR								EGY	EGYPT	EGY								1	061	061	06	2	6.4	7	1	7	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Egypt	EG	EG		27	30	EG	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174149	20220825	202208	2022	2022.6438	ISR	TEL AVIV	ISR								EUR	EUROPE	EUR								0	042	042	04	1	1.9	5	1	5	-1.09051254089422	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174150	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								EUR	EUROPE	EUR								1	061	061	06	2	6.4	10	1	10	-1.09051254089422	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174151	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR								GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	2	1	2	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174152	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	2	1	2	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174153	20220825	202208	2022	2022.6438	ISR	TEL AVIV	ISR								GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	6	1	6	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174154	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	2	1	2	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174155	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								GOV	GOVERNMENT						GOV			1	160	160	16	4	-4.0	2	1	2	1	1	Israel	IS	IS		31.5	34.75	IS	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825170000	https://www.telegraphindia.com/india/pm-narendra-modi-governments-non-cooperation-with-sc-panel-acceptance-it-had-something-to-hide-rahul-gandhi-on-pegasus/cid/1882415
1060174156	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR								GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		1	040	040	04	1	1.0	8	1	8	-2.39234449760765	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825170000	https://www.breitbart.com/middle-east/2022/08/25/biden-rejects-phone-call-from-lapid-over-iran-says-hes-on-vacation-really-3am/
1060174157	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		1	040	040	04	1	1.0	2	1	2	-2.39234449760765	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://www.breitbart.com/middle-east/2022/08/25/biden-rejects-phone-call-from-lapid-over-iran-says-hes-on-vacation-really-3am/
1060174158	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	057	057	05	1	8.0	10	1	10	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174159	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR								IRN	IRAN	IRN								0	036	036	03	1	4.0	2	1	2	-2.39234449760765	1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825170000	https://www.breitbart.com/middle-east/2022/08/25/biden-rejects-phone-call-from-lapid-over-iran-says-hes-on-vacation-really-3am/
1060174160	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								ISRGOV	TEL AVIV	ISR					GOV			1	1721	172	17	4	-5.0	2	1	2	-1.11940298507462	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-forbids-tel-aviv-green-line-maps-schools
1060174161	20220825	202208	2022	2022.6438	ISR	TEL AVIV	ISR								ISRGOVMED	ISRAELI	ISR					GOV	MED		1	040	040	04	1	1.0	3	1	3	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174162	20220825	202208	2022	2022.6438	ISR	TEL AVIV	ISR								ISRGOVMED	ISRAEL	ISR					GOV	MED		1	042	042	04	1	1.9	2	1	2	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174163	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								JEW	JEWISH				JEW					0	190	190	19	4	-10.0	4	1	4	-7.80487804878046	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://www.heritagefl.com/story/2022/08/26/opinions/we-should-never-think-human-trafficking-is-normal/17057.html
1060174164	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								JOR	JORDAN	JOR								1	061	061	06	2	6.4	1	1	1	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Egypt	EG	EG		27	30	EG	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174165	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR								JOR	JORDAN	JOR								1	061	061	06	2	6.4	6	1	6	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Jordan	JO	JO		31	36	JO	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174166	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								MNCUSA	NETFLIX	USA					MNC			1	051	051	05	1	3.4	10	1	10	3.42465753424658	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	20220825170000	https://www.timesofisrael.com/liveblog_entry/dozens-of-teams-firefighting-planes-battling-blaze-near-beit-shemesh/
1060174167	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								0	057	057	05	1	8.0	1	1	1	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174168	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR								UAF	TERRORIST						UAF			0	030	030	03	1	4.0	3	1	3	-7.80487804878046	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://www.heritagefl.com/story/2022/08/26/opinions/we-should-never-think-human-trafficking-is-normal/17057.html
1060174169	20220825	202208	2022	2022.6438	ISRCVL	ISRAEL	ISR					CVL			ISR	ISRAEL	ISR								0	051	051	05	1	3.4	10	1	10	3.42465753424658	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	20220825170000	https://www.timesofisrael.com/liveblog_entry/dozens-of-teams-firefighting-planes-battling-blaze-near-beit-shemesh/
1060174170	20220825	202208	2022	2022.6438	ISRELI	ISRAEL	ISR					ELI			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	043	043	04	1	2.8	5	1	5	-1.09051254089422	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174171	20220825	202208	2022	2022.6438	ISRELI	ISRAELI	ISR					ELI			IRN	IRAN	IRN								0	036	036	03	1	4.0	6	1	6	-2.39234449760765	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825170000	https://www.breitbart.com/middle-east/2022/08/25/biden-rejects-phone-call-from-lapid-over-iran-says-hes-on-vacation-really-3am/
1060174172	20220825	202208	2022	2022.6438	ISRGOV	TEL AVIV	ISR					GOV			COPGOV	DEPUTY						COP	GOV		1	013	013	01	1	0.4	3	1	3	-1.11940298507462	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-forbids-tel-aviv-green-line-maps-schools
1060174173	20220825	202208	2022	2022.6438	ISRGOV	ISRAEL	ISR					GOV			ISR	JERUSALEM	ISR								0	010	010	01	1	0.0	1	1	1	-6.58914728682171	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825170000	https://www.americanisraelite.com/news/israel_news/article_a2164c10-2482-11ed-b22d-2b5ec2be863d.html
1060174174	20220825	202208	2022	2022.6438	ISRGOVMED	ISRAELI	ISR					GOV	MED		ISR	TEL AVIV	ISR								1	040	040	04	1	1.0	3	1	3	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174175	20220825	202208	2022	2022.6438	ISRGOVMED	ISRAEL	ISR					GOV	MED		ISR	TEL AVIV	ISR								1	043	043	04	1	2.8	2	1	2	4.24528301886793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeastmonitor.com/20220825-uk-deal-with-israel-will-boost-rail-industry/
1060174176	20220825	202208	2022	2022.6438	ITA	ROME	ITA																		1	036	036	03	1	4.0	6	1	6	2.37154150197628	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20220825170000	https://www.idahostatejournal.com/community/from-st-anthony-to-rome-vatican-bound-deacon-reflects-on-local-catholics/article_f20b340a-2492-11ed-b562-c730a1657096.html
1060174177	20220825	202208	2022	2022.6438	ITA	ITALY	ITA								EUR	EUROPE	EUR								1	042	042	04	1	1.9	10	1	10	-6.27450980392157	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220825170000	https://www.newagebd.net/article/179356/over-2000-tunisian-minors-reach-italy-in-2022-right-group
1060174178	20220825	202208	2022	2022.6438	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	060	060	06	2	6.0	1	1	1	2.37154150197628	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	3	Island Park, Idaho, United States	US	USID		44.4244	-111.371	396695	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220825170000	https://www.idahostatejournal.com/community/from-st-anthony-to-rome-vatican-bound-deacon-reflects-on-local-catholics/article_f20b340a-2492-11ed-b562-c730a1657096.html
1060174179	20220825	202208	2022	2022.6438	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	060	060	06	2	6.0	2	1	2	2.37154150197628	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	3	Island Park, Idaho, United States	US	USID		44.4244	-111.371	396695	3	Island Park, Idaho, United States	US	USID		44.4244	-111.371	396695	20220825170000	https://www.idahostatejournal.com/community/from-st-anthony-to-rome-vatican-bound-deacon-reflects-on-local-catholics/article_f20b340a-2492-11ed-b562-c730a1657096.html
1060174180	20220825	202208	2022	2022.6438	ITACOP	ITALY	ITA					COP			MDV	MALE	MDV								0	193	193	19	4	-10.0	4	1	4	-4.93358633776091	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Floyd County, Georgia, United States	US	USGA		34.2668	-85.1499	353665	20220825170000	https://www.businessinsider.com/kiwi-farms-trans-activists-mtg-swatting-trolling-website-offline-2022-8
1060174181	20220825	202208	2022	2022.6438	ITACOP	ROME	ITA					COP			MDV	MALE	MDV								0	193	193	19	4	-10.0	4	1	4	-4.93358633776091	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825170000	https://www.businessinsider.com/kiwi-farms-trans-activists-mtg-swatting-trolling-website-offline-2022-8
1060174182	20220825	202208	2022	2022.6438	ITACOP	ROME	ITA					COP			MDV	MALE	MDV								0	193	193	19	4	-10.0	2	1	2	-4.93358633776091	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825170000	https://www.businessinsider.com/kiwi-farms-trans-activists-mtg-swatting-trolling-website-offline-2022-8
1060174183	20220825	202208	2022	2022.6438	JAMHLH	JAMAICA	JAM					HLH													1	043	043	04	1	2.8	5	1	5	-6.05095541401274	1	Jamaica	JM	JM		18.25	-77.5	JM	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825170000	http://www.nydailynews.com/new-york/nyc-crime/ny-suspect-sought-in-queens-homicide-busted-in-fresno-20220825-jam7kqgtejgell2vxnbd7s455y-story.html
1060174184	20220825	202208	2022	2022.6438	JEW	JEWISH				JEW															0	190	190	19	4	-10.0	6	1	6	-7.80487804878046	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20220825170000	https://www.heritagefl.com/story/2022/08/26/opinions/we-should-never-think-human-trafficking-is-normal/17057.html
1060174185	20220825	202208	2022	2022.6438	JEW	RABBI				JEW					GOV	KING						GOV			1	010	010	01	1	0.0	5	1	5	1.31147540983607	0								0								0								20220825170000	https://blogs.timesofisrael.com/the-40-day-challenge/
1060174186	20220825	202208	2022	2022.6438	JEWREB	JEWISH				JEW		REB			ISR	ISRAEL	ISR								1	080	080	08	2	5.0	6	1	6	-4.57142857142857	4	Yair, HaDarom, Israel	IS	IS01	18315	31.3511	34.4016	-779698	4	Yair, HaDarom, Israel	IS	IS01	18315	31.3511	34.4016	-779698	4	Yair, HaDarom, Israel	IS	IS01	18315	31.3511	34.4016	-779698	20220825170000	https://blogs.timesofisrael.com/masada-where-are-the-bones/
1060174187	20220825	202208	2022	2022.6438	JEWREB	JEWISH				JEW		REB			JEW	JEWISH				JEW					1	080	080	08	2	5.0	2	1	2	-4.57142857142857	4	Yair, HaDarom, Israel	IS	IS01	18315	31.3511	34.4016	-779698	4	Yair, HaDarom, Israel	IS	IS01	18315	31.3511	34.4016	-779698	4	Yair, HaDarom, Israel	IS	IS01	18315	31.3511	34.4016	-779698	20220825170000	https://blogs.timesofisrael.com/masada-where-are-the-bones/
1060174188	20220825	202208	2022	2022.6438	JOR	JORDAN	JOR																		1	193	193	19	4	-10.0	8	2	8	-9.95058400718782	1	Jordan	JO	JO		31	36	JO	0								1	Jordan	JO	JO		31	36	JO	20220825170000	https://apnews.com/5f78669dc469374fb7e0be99718460e8
1060174189	20220825	202208	2022	2022.6438	JOR	JORDAN	JOR								EGY	EGYPT	EGY								1	040	040	04	1	1.0	1	1	1	-1.09051254089422	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Jordan	JO	JO		31	36	JO	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174190	20220825	202208	2022	2022.6438	JOR	JORDAN	JOR								EGY	EGYPT	EGY								1	040	040	04	1	1.0	6	1	6	-1.09051254089422	1	Jordan	JO	JO		31	36	JO	1	Egypt	EG	EG		27	30	EG	1	Russia	RS	RS		60	100	RS	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174191	20220825	202208	2022	2022.6438	JPN	JAPAN	JPN								GOV	GOVERNMENT						GOV			0	032	032	03	1	4.5	6	1	6	2.22222222222222	1	Japan	JA	JA		36	138	JA	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	1	Japan	JA	JA		36	138	JA	20220825170000	https://www.daily-sun.com/post/640248/ITO-Naoki-attends-seminar-on-Rohingya-displaced-people-and-ways-to-repatriation
1060174192	20220825	202208	2022	2022.6438	JPN	JAPAN	JPN								GOV	GOVERNMENT						GOV			0	032	032	03	1	4.5	4	1	4	2.22222222222222	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825170000	https://www.daily-sun.com/post/640248/ITO-Naoki-attends-seminar-on-Rohingya-displaced-people-and-ways-to-repatriation
1060174193	20220825	202208	2022	2022.6438	JPNGOV	JAPAN	JPN					GOV			BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	4	1	4	2.22222222222222	1	Japan	JA	JA		36	138	JA	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20220825170000	https://www.daily-sun.com/post/640248/ITO-Naoki-attends-seminar-on-Rohingya-displaced-people-and-ways-to-repatriation
