1060096241	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			NGAEDU	NIGERIA	NGA					EDU			1	030	030	03	1	4.0	2	1	2	3.55648535564854	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220825063000	https://tribuneonlineng.com/world-bank-us-exim-bank-pledge-3bn-to-nigerias-energy-transition-plan/
1060096242	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			TWN	TAIWAN	TWN								1	042	042	04	1	1.9	2	1	2	2.31481481481481	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	Palau	PS	PS		6	134	PS	1	Palau	PS	PS		6	134	PS	20220825063000	https://focustaiwan.tw/politics/202208250006
1060096243	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			TWN	TAIWAN	TWN								1	042	042	04	1	1.9	8	1	8	2.31481481481481	1	Palau	PS	PS		6	134	PS	1	Palau	PS	PS		6	134	PS	1	Palau	PS	PS		6	134	PS	20220825063000	https://focustaiwan.tw/politics/202208250006
1060096244	20220825	202208	2022	2022.6438	GOV	FOREIGN MINIST						GOV			UIS	THE INTERNATIONAL COMMUNITY						UIS			1	036	036	03	1	4.0	2	1	2	-11.9496855345912	3	Russian Embassy, District of Columbia, United States	US	USDC	DC001	38.9248	-77.0753	1999034	1	Ukraine	UP	UP		49	32	UP	3	Russian Embassy, District of Columbia, United States	US	USDC		38.9248	-77.0753	1999034	20220825063000	https://www.urdupoint.com/en/world/us-afraid-inhumane-acts-committed-by-azov-ter-1551979.html
1060096245	20220825	202208	2022	2022.6438	GOV	FOREIGN MINIST						GOV			UIS	THE INTERNATIONAL COMMUNITY						UIS			1	036	036	03	1	4.0	1	1	1	-11.9496855345912	1	Ukraine	UP	UP		49	32	UP	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	20220825063000	https://www.urdupoint.com/en/world/us-afraid-inhumane-acts-committed-by-azov-ter-1551979.html
1060096246	20220825	202208	2022	2022.6438	GOV	FOREIGN MINIST						GOV			UIS	THE INTERNATIONAL COMMUNITY						UIS			1	036	036	03	1	4.0	2	1	2	-11.9496855345912	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	3	Russian Embassy, District of Columbia, United States	US	USDC		38.9248	-77.0753	1999034	20220825063000	https://www.urdupoint.com/en/world/us-afraid-inhumane-acts-committed-by-azov-ter-1551979.html
1060096247	20220825	202208	2022	2022.6438	GOV	FOREIGN MINIST						GOV			UIS	THE INTERNATIONAL COMMUNITY						UIS			1	036	036	03	1	4.0	5	1	5	-11.9496855345912	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825063000	https://www.urdupoint.com/en/world/us-afraid-inhumane-acts-committed-by-azov-ter-1551979.html
1060096248	20220825	202208	2022	2022.6438	GOV	KING						GOV			UKRGOV	UKRAINE	UKR					GOV			1	051	051	05	1	3.4	2	1	2	8.94308943089431	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825063000	https://northafricapost.com/60154-ukraine-national-day-moroccos-king-sends-message-of-peace.html
1060096249	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-2.56410256410256	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220825063000	https://www.ktnv.com/13-investigates/las-vegas-man-wants-closure-after-laying-father-to-rest
1060096250	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			USA	WASHINGTON	USA								1	0231	023	02	1	3.4	5	1	5	2.83018867924528	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220825063000	https://www.therepublic.com/2022/08/25/turning-point-centra-plan-to-raise-the-roof-with-rick/
1060096251	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	030	030	03	1	4.0	10	1	10	-6.41666666666667	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://www.billoreilly.com/b/The-Pro-Illegal-Immigration-Movement/25085068849701172.html
1060096252	20220825	202208	2022	2022.6438	GOV	CHIEF EXECUTIVE						GOV			USA	THE US	USA								1	040	040	04	1	1.0	3	1	3	3.55648535564854	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220825063000	https://tribuneonlineng.com/world-bank-us-exim-bank-pledge-3bn-to-nigerias-energy-transition-plan/
1060096253	20220825	202208	2022	2022.6438	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	0.43258832011535	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096254	20220825	202208	2022	2022.6438	GOV	JUSTICE MINISTER						GOV			USAGOV	THE US	USA					GOV			1	057	057	05	1	8.0	16	1	16	0	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220825063000	http://www.businessghana.com/site/news/politics/269346/US-to-return-$23m-loot-of-Nigerian-ex-military-ruler
1060096255	20220825	202208	2022	2022.6438	GOVHLH	HEALTH DEPARTMENT						GOV	HLH												1	112	112	11	3	-2.0	1	1	1	-0.99009900990099	3	Ronkonkoma, New York, United States	US	USNY	NY103	40.8154	-73.1123	962854	0								3	Ronkonkoma, New York, United States	US	USNY	NY103	40.8154	-73.1123	962854	20220825063000	https://www.nbcnewyork.com/news/local/nearly-two-dozen-long-island-beaches-closed-for-swimming/3838142/
1060096256	20220825	202208	2022	2022.6438	GRC	GREECE	GRC																		1	070	070	07	2	7.0	2	1	2	3.8655462184874	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20220825063000	https://www.austinchronicle.com/arts/2022-08-26/review-zach-theatres-the-inheritance-part-1/
1060096257	20220825	202208	2022	2022.6438	GRC	GREECE	GRC																		1	110	110	11	3	-2.0	1	1	1	3.8655462184874	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20220825063000	https://www.austinchronicle.com/arts/2022-08-26/review-zach-theatres-the-inheritance-part-1/
1060096258	20220825	202208	2022	2022.6438	GUY	GEORGETOWN	GUY								CVL	SETTLEMENT						CVL			1	043	043	04	1	2.8	7	1	7	-5.66037735849057	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://www.stabroeknews.com/2022/08/25/news/guyana/young-widow-remains-stable-after-deadly-bath-road-accident/
1060096259	20220825	202208	2022	2022.6438	GUY	GEORGETOWN	GUY								USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	-5.66037735849057	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://www.stabroeknews.com/2022/08/25/news/guyana/young-widow-remains-stable-after-deadly-bath-road-accident/
1060096260	20220825	202208	2022	2022.6438	HLH	HOSPITAL						HLH													1	040	040	04	1	1.0	4	1	4	-1.63132137030995	4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	0								4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	20220825063000	https://www.iol.co.za/news/crime-and-courts/fire-mec-phophi-ramathuba-for-terrorising-patient-says-young-nurses-indaba-trade-union-04d57541-2e76-43ef-af78-2726f97ff3c9
1060096261	20220825	202208	2022	2022.6438	HLH	HOSPITAL						HLH													1	040	040	04	1	1.0	6	1	6	-1.63132137030995	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20220825063000	https://www.iol.co.za/news/crime-and-courts/fire-mec-phophi-ramathuba-for-terrorising-patient-says-young-nurses-indaba-trade-union-04d57541-2e76-43ef-af78-2726f97ff3c9
1060096262	20220825	202208	2022	2022.6438	HLH	HOSPITAL						HLH													1	043	043	04	1	2.8	10	1	10	-8.68167202572347	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20220825063000	https://timesofindia.indiatimes.com/city/surat/58-year-old-booked-for-abetting-friends-suicide/articleshow/93765681.cms
1060096263	20220825	202208	2022	2022.6438	HLH	HOSPITAL						HLH													1	120	120	12	3	-4.0	10	1	10	-1.63132137030995	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20220825063000	https://www.iol.co.za/news/crime-and-courts/fire-mec-phophi-ramathuba-for-terrorising-patient-says-young-nurses-indaba-trade-union-04d57541-2e76-43ef-af78-2726f97ff3c9
1060096264	20220825	202208	2022	2022.6438	HLH	HOSPITAL						HLH			OPP	OPPOSITION LEADER						OPP			1	010	010	01	1	0.0	1	1	1	-1.73913043478261	4	Parkville, New South Wales, Australia	AS	AS02	5096	-31.9833	150.867	-1594005	4	Parkville, New South Wales, Australia	AS	AS02	5096	-31.9833	150.867	-1594005	4	Parkville, New South Wales, Australia	AS	AS02	5096	-31.9833	150.867	-1594005	20220825063000	https://www.sheppnews.com.au/national/health-rhetoric-ramps-up-ahead-of-vic-poll/
1060096265	20220825	202208	2022	2022.6438	HLH	HOSPITAL						HLH			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-6.22286541244573	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096266	20220825	202208	2022	2022.6438	HLH	NURSE						HLH			ZAF	LIMPOPO	ZAF								1	111	111	11	3	-2.0	1	1	1	-1.63132137030995	4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	20220825063000	https://www.iol.co.za/news/crime-and-courts/fire-mec-phophi-ramathuba-for-terrorising-patient-says-young-nurses-indaba-trade-union-04d57541-2e76-43ef-af78-2726f97ff3c9
1060096267	20220825	202208	2022	2022.6438	HLH	NURSE						HLH			ZAF	LIMPOPO	ZAF								1	111	111	11	3	-2.0	3	1	3	-1.63132137030995	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20220825063000	https://www.iol.co.za/news/crime-and-courts/fire-mec-phophi-ramathuba-for-terrorising-patient-says-young-nurses-indaba-trade-union-04d57541-2e76-43ef-af78-2726f97ff3c9
1060096268	20220825	202208	2022	2022.6438	HLHGOV	HOSPITAL						HLH	GOV												1	010	010	01	1	0.0	5	1	5	0	0								0								0								20220825063000	https://www.gazette-news.co.uk/news/20717078.colchester-hospital-confirms-wont-sell-land/
1060096269	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO													0	010	010	01	1	0.0	3	1	3	1.43014301430143	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	0								4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096270	20220825	202208	2022	2022.6438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO													1	046	046	04	1	7.0	10	1	10	-1.91226096737908	1	Sweden	SW	SW		62	15	SW	0								1	Sweden	SW	SW		62	15	SW	20220825063000	https://menafn.com/1104752640/Sweden-Has-Broken-Its-Neutrality-Convention-And-Sided-With-Ukraine-Does-This-Matter
1060096271	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO													1	061	061	06	2	6.4	15	1	10	1.43014301430143	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	0								4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096272	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO			BUS	PRODUCER						BUS			0	061	061	06	2	6.4	2	1	2	1.43014301430143	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096273	20220825	202208	2022	2022.6438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			MMRMIL	MYANMAR	MMR					MIL			1	017	017	01	1	0.0	5	1	5	-6.11854684512428	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825063000	https://www.state.gov/joint-ministerial-statement-marking-the-5th-anniversary-of-the-myanmar-militarys-attack-against-rohingya-and-ensuing-crisis/
1060096274	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO			THA	THAILAND	THA								0	010	010	01	1	0.0	2	1	2	1.43014301430143	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096275	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO			THA	THAILAND	THA								0	061	061	06	2	6.4	2	1	2	1.43014301430143	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096276	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO			VNM	VIETNAM	VNM								0	040	040	04	1	1.0	10	1	10	1.43014301430143	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096277	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO			VNM	VIETNAM	VNM								1	061	061	06	2	6.4	24	1	10	1.43014301430143	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096278	20220825	202208	2022	2022.6438	IGOEUREEC	THE EU	EUR	EEC				IGO			VNMBUS	VIETNAMESE	VNM					BUS			0	061	061	06	2	6.4	2	1	2	1.43014301430143	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	4	Vinh Hiep, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.2583	109.167	316403	20220825063000	https://vir.com.vn/eu-may-be-answer-to-shrinking-bean-share-95876.html
1060096279	20220825	202208	2022	2022.6438	IGOUNO	UNITED NATIONS		UNO				IGO			CVL	POPULATION						CVL			1	020	020	02	1	3.0	10	1	10	2.24508886810102	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220825063000	https://www.timeshighereducation.com/unijobs/listing/306493/postdoctoral-researcher-sociology-social-science-lgbti-studies-or-a-related-health-discipline/
1060096280	20220825	202208	2022	2022.6438	IND	DELHI	IND								EDU	STUDENT						EDU			1	090	090	09	2	-2.0	5	1	5	1.25944584382872	4	Baoli, Gujarat, India	IN	IN09	17650	22.9333	71.4	-2090312	4	Baoli, Gujarat, India	IN	IN09	17650	22.9333	71.4	-2090312	4	Baoli, Gujarat, India	IN	IN09	17650	22.9333	71.4	-2090312	20220825063000	https://www.telegraphindia.com/edugraph/news/delhi-jmi-students-conduct-study-on-rejuvenating-traditional-local-water-bodies/cid/1882311
1060096281	20220825	202208	2022	2022.6438	IND	BOMBAY	IND								JUD	LAWYER						JUD			1	081	081	08	2	5.0	4	1	4	0	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825063000	https://www.barandbench.com/news/bombay-high-court-grants-anticipatory-bail-lawyer-representing-person-impersonated-party-suit
1060096282	20220825	202208	2022	2022.6438	IND	DELHI	IND								JUD	HIGH COURT						JUD			1	090	090	09	2	-2.0	4	1	4	1.49253731343283	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825063000	https://www.barandbench.com/news/litigation/breaking-delhi-high-court-refuses-to-stay-cci-probe-into-whatsapp-privacy-policy
1060096283	20220825	202208	2022	2022.6438	IND	MUMBAI	IND								MED	TELECOM						MED			1	160	160	16	4	-4.0	6	1	6	3.15789473684211	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825063000	https://www.bignewsnetwork.com/news/272665474/bharti-telecom-acquires-333-per-cent-airtel-stake-from-singtel
1060096284	20220825	202208	2022	2022.6438	IND	MUMBAI	IND								SGP	SINGAPORE	SGP								1	160	160	16	4	-4.0	4	1	4	3.15789473684211	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220825063000	https://www.bignewsnetwork.com/news/272665474/bharti-telecom-acquires-333-per-cent-airtel-stake-from-singtel
1060096285	20220825	202208	2022	2022.6438	IND	CHENNAI	IND								USAMIL	THE US	USA					MIL			0	010	010	01	1	0.0	1	1	1	2.90076335877862	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220825063000	https://economictimes.indiatimes.com/news/defence/navy-cooperation-a-dynamic-significant-component-for-india-us-defence-ties-says-indian-envoy/articleshow/93769367.cms
1060096286	20220825	202208	2022	2022.6438	IND	CHENNAI	IND								USAMIL	THE US	USA					MIL			0	010	010	01	1	0.0	2	1	2	2.90076335877862	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220825063000	https://economictimes.indiatimes.com/news/defence/navy-cooperation-a-dynamic-significant-component-for-india-us-defence-ties-says-indian-envoy/articleshow/93769367.cms
1060096287	20220825	202208	2022	2022.6438	INDCOP	KERALA	IND					COP			INDPTY	KERALA	IND								1	190	190	19	4	-10.0	10	1	10	-9.80392156862745	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20220825063000	https://www.nampa.org/index.php?model=categories&function=display&id=21966754
1060096288	20220825	202208	2022	2022.6438	INDGOV	DELHI	IND					GOV													1	040	040	04	1	1.0	2	1	2	-3.17848410757947	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825063000	https://timesofindia.indiatimes.com/city/live-news-from-cities-weather-pollution-covid-cases-madhya-pradesh-himachal-odisha-rain-flood-fury-25-august-2022/liveblog/93764930.cms
1060096289	20220825	202208	2022	2022.6438	INDJUD	DELHI	IND					JUD													1	090	090	09	2	-2.0	2	1	2	1.49253731343283	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825063000	https://www.barandbench.com/news/litigation/breaking-delhi-high-court-refuses-to-stay-cci-probe-into-whatsapp-privacy-policy
1060096290	20220825	202208	2022	2022.6438	INDJUD	BOMBAY	IND					JUD			JUD	LAWYER						JUD			1	081	081	08	2	5.0	2	1	2	0	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825063000	https://www.barandbench.com/news/bombay-high-court-grants-anticipatory-bail-lawyer-representing-person-impersonated-party-suit
1060096291	20220825	202208	2022	2022.6438	IRL	IRELAND	IRL																		1	051	051	05	1	3.4	1	1	1	2.04819277108434	4	Kenmare, Kerry, Ireland	EI	EI11	18290	51.8833	-9.58333	-1503608	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825063000	https://www.streetinsider.com/Globe+Newswire/Appointment+of+Financial+Director+Directorate+Change+Announcement+under+LR+9.6.11/20507122.html
1060096292	20220825	202208	2022	2022.6438	IRL	IRELAND	IRL																		1	051	051	05	1	3.4	3	1	3	2.04819277108434	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825063000	https://www.streetinsider.com/Globe+Newswire/Appointment+of+Financial+Director+Directorate+Change+Announcement+under+LR+9.6.11/20507122.html
1060096293	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								ISR	ISRAEL	ISR								1	071	071	07	2	7.4	1	1	1	-2.49221183800623	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825063000	https://www.business-standard.com/article/international/israeli-pm-lapid-blasts-bad-proposal-to-restore-us-iran-nuclear-deal-122082500188_1.html
1060096294	20220825	202208	2022	2022.6438	IRN	IRANIAN	IRN								SYR	SYRIA	SYR								1	051	051	05	1	3.4	2	1	2	-4.94505494505494	1	United States	US	US		39.828175	-98.5795	US	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220825063000	https://www.voanews.com/a/us-forces-respond-to-rocket-attacks-in-syria-/6715849.html
1060096295	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	010	010	01	1	0.0	2	1	2	-0.70422535211268	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825063000	https://www.jewishpress.com/news/us-news/biden-is-on-vacation-white-house-tells-israel/2022/08/25/
1060096296	20220825	202208	2022	2022.6438	ISR	ISRAELI	ISR																		1	010	010	01	1	0.0	4	1	4	-0.70422535211268	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825063000	https://www.jewishpress.com/news/us-news/biden-is-on-vacation-white-house-tells-israel/2022/08/25/
1060096297	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		1	010	010	01	1	0.0	2	1	2	-0.70422535211268	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825063000	https://www.jewishpress.com/news/us-news/biden-is-on-vacation-white-house-tells-israel/2022/08/25/
1060096298	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	010	010	01	1	0.0	4	1	4	-2.49221183800623	1	Israel	IS	IS		31.5	34.75	IS	0								1	France	FR	FR		46	2	FR	20220825063000	https://www.business-standard.com/article/international/israeli-pm-lapid-blasts-bad-proposal-to-restore-us-iran-nuclear-deal-122082500188_1.html
1060096299	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR																		0	030	030	03	1	4.0	3	1	3	-0.70422535211268	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825063000	https://www.jewishpress.com/news/us-news/biden-is-on-vacation-white-house-tells-israel/2022/08/25/
1060096300	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								CVL	TOURIST						CVL			0	036	036	03	1	4.0	10	1	10	-2.15827338129497	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825063000	https://www.albawaba.com/business/jordan-fears-economic-impact-palestinians-flying-ramon-airport-1488597
1060096301	20220825	202208	2022	2022.6438	ISR	ISRAEL	ISR								CVL	TOURIST						CVL			0	042	042	04	1	1.9	10	1	10	-2.15827338129497	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825063000	https://www.albawaba.com/business/jordan-fears-economic-impact-palestinians-flying-ramon-airport-1488597
