1060050478	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								CVL	SETTLEMENT						CVL			1	106	106	10	3	-5.0	4	1	4	-4.92610837438424	1	United States	US	US		39.828175	-98.5795	US	1	Mexico	MX	MX		23	-102	MX	1	United States	US	US		39.828175	-98.5795	US	20220824230000	https://news.yahoo.com/mexico-hopes-deal-possible-u-222534224.html
1060050479	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								CVL	SETTLEMENT						CVL			1	106	106	10	3	-5.0	1	1	1	-4.92610837438424	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824230000	https://news.yahoo.com/mexico-hopes-deal-possible-u-222534224.html
1060050480	20220824	202208	2022	2022.6411	USA	IOWA	USA								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	2	1	2	-4.45544554455445	3	Sioux City, Iowa, United States	US	USIA	IA193	42.5	-96.4003	461653	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	20220824230000	https://www.radioiowa.com/2022/08/24/police-warn-drivers-to-stop-for-school-buses-or-face-fines/
1060050481	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	2	1	2	-4.45544554455445	3	Sioux City, Iowa, United States	US	USIA	IA193	42.5	-96.4003	461653	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824230000	https://www.radioiowa.com/2022/08/24/police-warn-drivers-to-stop-for-school-buses-or-face-fines/
1060050482	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	4	1	4	1.0703363914373	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220824230000	https://www.wltx.com/article/news/education/clock-ticking-sc-schools-federal-covid-relief-funding/101-8112d1b5-3548-4150-bb5c-fbce1d285d10
1060050483	20220824	202208	2022	2022.6411	USA	MISSISSIPPI	USA								EDU	COLLEGE						EDU			0	013	013	01	1	0.4	9	1	9	-0.1194743130227	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824230000	https://www.djournal.com/news/state-news/how-federal-student-debt-relief-plan-will-affect-mississippians/article_209ab917-a024-5b7e-88f9-b6474a81df45.html
1060050484	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	0.73664825046041	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220824230000	https://www.nbcconnecticut.com/news/local/as-students-return-to-school-districts-say-mental-health-is-a-priority/2858843/
1060050485	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	043	043	04	1	2.8	6	1	6	1.24164278892072	3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	20220824230000	https://www.thehawkeye.com/story/news/2022/08/24/scene-grimes-elementary-burlington-new-school-year-begins/7874198001/
1060050486	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	051	051	05	1	3.4	4	1	4	1.69133192389006	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824230000	https://www.recordnet.com/story/news/2022/08/23/pacific-students-move/7878299001/
1060050487	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	051	051	05	1	3.4	4	1	4	1.69133192389006	3	University Of The Pacific, California, United States	US	USCA	CA077	37.9789	-121.311	236868	3	University Of The Pacific, California, United States	US	USCA		37.9789	-121.311	236868	3	University Of The Pacific, California, United States	US	USCA		37.9789	-121.311	236868	20220824230000	https://www.recordnet.com/story/news/2022/08/23/pacific-students-move/7878299001/
1060050488	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	0831	083	08	2	5.0	4	1	4	1.69133192389006	3	University Of The Pacific, California, United States	US	USCA	CA077	37.9789	-121.311	236868	3	University Of The Pacific, California, United States	US	USCA		37.9789	-121.311	236868	3	University Of The Pacific, California, United States	US	USCA		37.9789	-121.311	236868	20220824230000	https://www.recordnet.com/story/news/2022/08/23/pacific-students-move/7878299001/
1060050489	20220824	202208	2022	2022.6411	USA	OHIO	USA								EDU	SCHOOL						EDU			0	120	120	12	3	-4.0	2	1	2	-1.15511551155116	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220824230000	https://www.fox10phoenix.com/news/teacher-strike-forces-students-to-start-school-year-remotely-in-ohio-columbus
1060050490	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								ELI	ACTOR						ELI			0	111	111	11	3	-2.0	1	1	1	-0.17301038062284	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	Westport, New York, United States	US	USNY	NY031	44.1839	-73.4357	970942	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824230000	https://www.nbcsandiego.com/entertainment/entertainment-news/paul-newmans-daughters-sue-legendary-actors-charity-foundation/3031054/
1060050491	20220824	202208	2022	2022.6411	USA	THE US	USA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	10	1	10	-4.34782608695652	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	20220824230000	https://www.telegraph.co.uk/news/2022/08/24/harry-dunns-us-killer-could-finally-appear-british-court/
1060050492	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			0	010	010	01	1	0.0	4	1	4	1.04425658876181	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	20220824230000	http://www.buffalobulletin.com/news/article_6bfbc92c-23e0-11ed-a86f-179eb0602590.html
1060050493	20220824	202208	2022	2022.6411	USA	TEXAS	USA								GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	10	1	10	-5.35947712418301	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824230000	https://www.aol.com/news/why-2-federal-lawsuits-texas-194235425.html
1060050494	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	STATE OFFICIAL						GOV			0	013	013	01	1	0.4	2	1	2	-3.601108033241	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220824230000	https://www.newschannel5.com/news/newschannel-5-investigates/casada-cothren-indictments-if-these-were-my-clients-i-would-tell-them-to-make-preparations-to-go-away
1060050495	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			0	040	040	04	1	1.0	1	1	1	1.04425658876181	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	20220824230000	http://www.buffalobulletin.com/news/article_6bfbc92c-23e0-11ed-a86f-179eb0602590.html
1060050496	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			0	040	040	04	1	1.0	1	1	1	1.04425658876181	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824230000	http://www.buffalobulletin.com/news/article_6bfbc92c-23e0-11ed-a86f-179eb0602590.html
1060050497	20220824	202208	2022	2022.6411	USA	SALT LAKE CITY	USA								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	4	1	4	-0.84602368866328	3	Salt Lake City, Utah, United States	US	USUT	UT035	40.7608	-111.891	1454997	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20220824230000	https://www.wrvo.org/2022-08-24/utah-sues-to-stop-restoration-of-boundaries-at-bears-ears-grand-staircase-monuments
1060050498	20220824	202208	2022	2022.6411	USA	UTAH	USA								GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	9	1	9	-0.84602368866328	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824230000	https://www.wrvo.org/2022-08-24/utah-sues-to-stop-restoration-of-boundaries-at-bears-ears-grand-staircase-monuments
1060050499	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			0	051	051	05	1	3.4	4	1	4	-5.35947712418301	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824230000	https://www.aol.com/news/why-2-federal-lawsuits-texas-194235425.html
1060050500	20220824	202208	2022	2022.6411	USA	WYOMING	USA								GOV	SECRETARY OF STATE						GOV			0	051	051	05	1	3.4	2	1	2	1.04425658876181	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824230000	http://www.buffalobulletin.com/news/article_6bfbc92c-23e0-11ed-a86f-179eb0602590.html
1060050501	20220824	202208	2022	2022.6411	USA	CHARLOTTE	USA								GOV	ADMINISTRATION						GOV			0	051	051	05	1	3.4	5	1	5	1.69133192389006	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824230000	https://www.recordnet.com/story/news/2022/08/23/pacific-students-move/7878299001/
1060050502	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	0831	083	08	2	5.0	4	1	4	1.05708245243129	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824230000	https://www.christianpost.com:443/us/tim-gibson-to-step-down-as-president-of-the-kings-college.html
1060050503	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	115	115	11	3	-2.0	2	1	2	-5.35947712418301	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824230000	https://www.aol.com/news/why-2-federal-lawsuits-texas-194235425.html
1060050504	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	ATTORNEY GENERAL						GOV			1	120	120	12	3	-4.0	4	2	4	1.75438596491228	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824230000	http://www.capitalgazette.com/politics/bs-md-pol-franchot-endorses-lierman-20220824-xkhvkvrrvbe3be2id75irlfqnm-story.html
1060050505	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	173	173	17	4	-5.0	2	1	2	-7.33333333333334	3	Fort Smith, Arkansas, United States	US	USAR	AR131	35.3859	-94.3985	76952	3	Sebastian County, Arkansas, United States	US	USAR		35.1668	-94.2669	69181	3	Sebastian County, Arkansas, United States	US	USAR		35.1668	-94.2669	69181	20220824230000	https://www.arkansasonline.com/news/2022/aug/24/fort-smith-man-accused-of-murdering-his-ex-girlfriend/
1060050506	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	173	173	17	4	-5.0	4	1	4	-7.33333333333334	3	Fort Smith, Arkansas, United States	US	USAR	AR131	35.3859	-94.3985	76952	3	Sebastian County, Arkansas, United States	US	USAR		35.1668	-94.2669	69181	3	Fort Smith, Arkansas, United States	US	USAR		35.3859	-94.3985	76952	20220824230000	https://www.arkansasonline.com/news/2022/aug/24/fort-smith-man-accused-of-murdering-his-ex-girlfriend/
1060050507	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	173	173	17	4	-5.0	2	1	2	-7.33333333333334	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824230000	https://www.arkansasonline.com/news/2022/aug/24/fort-smith-man-accused-of-murdering-his-ex-girlfriend/
1060050508	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	8	1	8	-7.33333333333334	3	Fort Smith, Arkansas, United States	US	USAR	AR131	35.3859	-94.3985	76952	3	Sebastian County, Arkansas, United States	US	USAR		35.1668	-94.2669	69181	3	Sebastian County, Arkansas, United States	US	USAR		35.1668	-94.2669	69181	20220824230000	https://www.arkansasonline.com/news/2022/aug/24/fort-smith-man-accused-of-murdering-his-ex-girlfriend/
1060050509	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		1	010	010	01	1	0.0	2	1	2	1.0703363914373	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220824230000	https://www.wltx.com/article/news/education/clock-ticking-sc-schools-federal-covid-relief-funding/101-8112d1b5-3548-4150-bb5c-fbce1d285d10
1060050510	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	010	010	01	1	0.0	8	1	8	-4.19753086419753	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20220824230000	https://www.nola.com/news/healthcare_hospitals/article_fe528920-23ed-11ed-9889-e71a878fe8c3.html
1060050511	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	172	172	17	4	-5.0	8	1	8	-4.19753086419753	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20220824230000	https://www.nola.com/news/healthcare_hospitals/article_fe528920-23ed-11ed-9889-e71a878fe8c3.html
1060050512	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	040	040	04	1	1.0	4	1	4	1.2539184952978	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824230000	https://www.calcalistech.com/ctechnews/article/bjl3sjf1j
1060050513	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	046	046	04	1	7.0	4	1	4	1.2539184952978	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824230000	https://www.calcalistech.com/ctechnews/article/bjl3sjf1j
1060050514	20220824	202208	2022	2022.6411	USA	NEW YORK	USA								JPN	JAPAN	JPN								1	043	043	04	1	2.8	1	1	1	2.84090909090909	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	20220824230000	https://www.oklahoman.com/story/lifestyle/food/2022/08/24/top-7-places-in-the-oklahoma-city-metro-to-get-sushi/65388930007/
1060050515	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								JPN	JAPAN	JPN								1	043	043	04	1	2.8	3	1	3	2.84090909090909	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Tsubaki, Tokushima, Japan	JA	JA39	36235	33.8167	134.683	-248618	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824230000	https://www.oklahoman.com/story/lifestyle/food/2022/08/24/top-7-places-in-the-oklahoma-city-metro-to-get-sushi/65388930007/
1060050516	20220824	202208	2022	2022.6411	USA	CALIFORNIA	USA								JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	2	1	2	-12.8491620111732	2	California, United States	US	USCA		36.17	-119.746	CA	3	Yolo County, California, United States	US	USCA		38.6999	-121.884	277321	3	Yolo County, California, United States	US	USCA		38.6999	-121.884	277321	20220824230000	https://www.foxnews.com/media/outrageous-0-bail-policy-blame-staggering-rate-crimes-committed-past-offenders-california-da
1060050517	20220824	202208	2022	2022.6411	USA	OREGON	USA								JUD	PUBLIC DEFENDER						JUD			1	010	010	01	1	0.0	6	1	6	-1.985559566787	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220824230000	https://saskatoon.ctvnews.ca/family-friends-of-woman-arrested-in-u-s-say-community-is-ready-to-support-her-1.6040913
1060050518	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	8	2	8	-6.073272682567	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824230000	https://www.wicz.com/story/47156826/two-women-settle-lawsuits-with-mario-batali
1060050519	20220824	202208	2022	2022.6411	USA	UTAH	USA								JUD	JUDGE						JUD			0	0213	021	02	1	3.4	2	1	2	-6.80173661360347	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824230000	https://www.ksl.com/article/50463209/teen-ordered-to-stand-trial-for-hunter-high-shooting-that-left-2-dead
1060050520	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	060	060	06	2	6.0	4	2	4	-6.35538261997406	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20220824230000	http://www.capitalgazette.com/maryland/bs-md-ci-cr-hogan-scott-baltimore-federal-crime-strategies-20220824-jrpkttpcu5hvtookkay65lagr4-story.html
1060050521	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	6	1	6	-7.23860589812332	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20220824230000	https://www.independentsentinel.com/hows-that-0-bail-working-out-ask-yolo/
1060050522	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								LEG	STATE ASSEMBLY						LEG			1	121	121	12	3	-4.0	1	1	1	0.16233766233766	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	2	California, United States	US	USCA		36.17	-119.746	CA	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	20220824230000	https://www.recordnet.com/story/opinion/2022/08/24/could-california-save-democrats-us-house-majority/7888928001/
1060050523	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								LEG	STATE ASSEMBLY						LEG			1	121	121	12	3	-4.0	2	1	2	0.16233766233766	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824230000	https://www.recordnet.com/story/opinion/2022/08/24/could-california-save-democrats-us-house-majority/7888928001/
1060050524	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								PTY	DEMOCRATIC PARTY									1	180	180	18	4	-9.0	4	1	4	-1.62271805273833	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824230000	https://www.independentsentinel.com/liz-cheney-positions-herself-to-sabotage-republicans/
1060050525	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	112	112	11	3	-2.0	4	1	4	-3.64500792393027	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824230000	http://www.msn.com/en-us/news/politics/unredacted-barr-memo-details-doj-rationale-for-not-charging-trump/ar-AA113R9z
1060050526	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								SYR	SYRIA	SYR								1	194	194	19	4	-10.0	5	1	5	-5.35279805352798	1	Iraq	IZ	IZ		33	44	IZ	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824230000	https://www.nbcnews.com/politics/national-security/american-troops-wounded-syria-rocket-attacks-rcna44722
1060050527	20220824	202208	2022	2022.6411	USA	AMERICAN	USA								SYR	SYRIA	SYR								1	194	194	19	4	-10.0	1	1	1	-5.35279805352798	1	Syria	SY	SY		35	38	SY	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824230000	https://www.nbcnews.com/politics/national-security/american-troops-wounded-syria-rocket-attacks-rcna44722
1060050528	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								TCD	CHAD	TCD								0	090	090	09	2	-2.0	3	1	3	-10.1694915254237	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060050529	20220824	202208	2022	2022.6411	USA	ARIZONA	USA								TCD	CHAD	TCD								0	120	120	12	3	-4.0	5	1	5	-10.1694915254237	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060050530	20220824	202208	2022	2022.6411	USA	ARIZONA	USA								TCD	CHAD	TCD								0	120	120	12	3	-4.0	5	1	5	-10.1694915254237	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060050531	20220824	202208	2022	2022.6411	USA	DETROIT	USA								USABUS	DETROIT	USA					BUS			1	043	043	04	1	2.8	10	1	10	-0.44843049327354	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824230000	https://www.crainsdetroit.com/events/detroit-host-national-black-footwear-forum
1060050532	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								USACHR	SOUTH CAROLINA	USA			CHR					0	110	110	11	3	-2.0	1	1	1	2.26969292389853	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220824230000	https://www.christianpost.com:443/church-ministries/court-rules-episcopal-church-not-entitled-to-6-church-properties.html
1060050533	20220824	202208	2022	2022.6411	USA	TENNESSEE	USA								USACOP	NASHVILLE	USA					COP			1	020	020	02	1	3.0	8	1	8	-2.47933884297521	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824230000	https://www.newschannel5.com/news/tennessee-naacp-calling-for-an-investigation-into-nashville-police
1060050534	20220824	202208	2022	2022.6411	USA	IDAHO	USA								USACOP	UNITED STATES	USA					COP			1	090	090	09	2	-2.0	8	1	8	0	3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	20220824230000	https://localnews8.com/news/pocatello/2022/08/24/pocatello-police-install-new-evidence-storage/
1060050535	20220824	202208	2022	2022.6411	USA	TENNESSEE	USA								USACOP	NASHVILLE	USA					COP			1	093	093	09	2	-2.0	6	1	6	-2.47933884297521	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824230000	https://www.newschannel5.com/news/tennessee-naacp-calling-for-an-investigation-into-nashville-police
1060050536	20220824	202208	2022	2022.6411	USA	TENNESSEE	USA								USACOP	NASHVILLE	USA					COP			1	111	111	11	3	-2.0	8	1	8	-2.47933884297521	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20220824230000	https://www.newschannel5.com/news/tennessee-naacp-calling-for-an-investigation-into-nashville-police
1060050537	20220824	202208	2022	2022.6411	USA	TENNESSEE	USA								USACOP	UNITED STATES	USA					COP			1	111	111	11	3	-2.0	2	1	2	-2.47933884297521	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824230000	https://www.newschannel5.com/news/tennessee-naacp-calling-for-an-investigation-into-nashville-police
