1060074601	20220825	202208	2022	2022.6438	LEG	REPRESENTATIVES						LEG			GOV	CHANCELLOR						GOV			1	046	046	04	1	7.0	10	1	10	4.46650124069479	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825023000	https://classicrock961.com/guns-up-lumberjacks-texas-tech-is-interested-in-sfa-in-nacogdoches-tx/
1060074602	20220825	202208	2022	2022.6438	LEG	LEGISLATOR						LEG			GOVMIL	DEFENCE MINIST						GOV	MIL		1	112	112	11	3	-2.0	10	1	10	-2.54041570438799	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20220825023000	https://www.newzimbabwe.com/minister-displays-ignorance-over-army-linked-company/
1060074603	20220825	202208	2022	2022.6438	LEG	DELEGATE						LEG			ISR	ISRAELI	ISR								0	040	040	04	1	1.0	2	1	2	1.17647058823529	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825023000	https://www.australianjewishnews.com/covid-force-heads-for-israel/
1060074604	20220825	202208	2022	2022.6438	LEG	DELEGATE						LEG			ISR	ISRAELI	ISR								0	040	040	04	1	1.0	2	1	2	1.17647058823529	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	20220825023000	https://www.australianjewishnews.com/covid-force-heads-for-israel/
1060074605	20220825	202208	2022	2022.6438	LEG	DELEGATE						LEG			ISRGOVHLH	ISRAELI	ISR					GOV	HLH		0	040	040	04	1	1.0	6	1	6	1.17647058823529	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	20220825023000	https://www.australianjewishnews.com/covid-force-heads-for-israel/
1060074606	20220825	202208	2022	2022.6438	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-3.20284697508897	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220825023000	http://www.msn.com/en-us/news/politics/trump-calls-mitch-mcconnell-a-pawn-for-the-democrats-and-said-he-must-be-replaced-as-senate-leader-after-he-criticized-gop-candidates/ar-AA114pyO
1060074607	20220825	202208	2022	2022.6438	LEG	LEGISLATURE						LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-2.94117647058824	3	Colorado State University Pueblo, Colorado, United States	US	USCO	CO101	38.3083	-104.578	193726	3	Colorado State University Pueblo, Colorado, United States	US	USCO		38.3083	-104.578	193726	3	Colorado State University Pueblo, Colorado, United States	US	USCO		38.3083	-104.578	193726	20220825023000	https://www.chieftain.com/story/news/2022/08/25/jared-polis-heidi-ganahl-to-headline-pueblo-chamber-september-political-debates/65418775007/
1060074608	20220825	202208	2022	2022.6438	MED	COMMENTATOR						MED													0	010	010	01	1	0.0	1	1	1	-3.69410239792612	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	0								4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220825023000	http://en.people.cn/n3/2022/0825/c90000-10139486.html
1060074609	20220825	202208	2022	2022.6438	MED	COMMENTATOR						MED													0	010	010	01	1	0.0	4	1	4	-3.69410239792612	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20220825023000	http://en.people.cn/n3/2022/0825/c90000-10139486.html
1060074610	20220825	202208	2022	2022.6438	MED	PUBLICATION						MED													1	015	015	01	1	0.0	10	1	10	-2.21932114882507	4	University Of Hong Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.133	-1353150	0								4	University Of Hong Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.133	-1353150	20220825023000	https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(22)00507-2/fulltext
1060074611	20220825	202208	2022	2022.6438	MED	MEDIA						MED													1	051	051	05	1	3.4	10	1	10	0.33557046979866	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825023000	https://www.foxnews.com/media/biden-comms-director-student-loan-handout-good-economy-about-fairness-writ-large
1060074612	20220825	202208	2022	2022.6438	MED	MAGAZINE						MED													1	051	051	05	1	3.4	3	1	3	4.95356037151702	1	Malaysia	MY	MY		2.5	112.5	MY	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220825023000	https://www.thestar.com.my/lifestyle/entertainment/2022/08/25/nicole-kidman-shows-off-muscles-in-photo-shot-by-malaysian-photographer-zhong-lin
1060074613	20220825	202208	2022	2022.6438	MED	NEWSPAPER						MED													0	060	060	06	2	6.0	6	1	6	-8.41750841750841	4	Tarragona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25809	41.1167	1.25	-403902	0								4	Tarragona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25809	41.1167	1.25	-403902	20220825023000	https://tnp.straitstimes.com/news/world/jailed-shooter-death-wish-euthanised-spain
1060074614	20220825	202208	2022	2022.6438	MED	WRITER						MED													0	070	070	07	2	7.0	3	1	3	-8.16696914700544	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	0								3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20220825023000	https://www.swoknews.com/ap/national/derek-chauvin-to-serve-time-in-federal-prison-in-arizona-for-killing-george-floyd/article_7a8d6901-876f-58e7-ae08-8f35a33927dd.html
1060074615	20220825	202208	2022	2022.6438	MED	MEDIA						MED													1	070	070	07	2	7.0	5	1	5	-1.20481927710843	1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	0								1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	20220825023000	https://www.entornointeligente.com/postponement-of-election-of-representative-for-agriculture-and-fisheries-senator-2/
1060074616	20220825	202208	2022	2022.6438	MED	SPOKESMAN						MED			COP	PRISON						COP			1	042	042	04	1	1.9	6	1	6	-8.16696914700544	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20220825023000	https://www.swoknews.com/ap/national/derek-chauvin-to-serve-time-in-federal-prison-in-arizona-for-killing-george-floyd/article_7a8d6901-876f-58e7-ae08-8f35a33927dd.html
1060074617	20220825	202208	2022	2022.6438	MED	MAGAZINE						MED			MYS	MALAYSIA	MYS								1	051	051	05	1	3.4	2	1	2	4.95356037151702	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220825023000	https://www.thestar.com.my/lifestyle/entertainment/2022/08/25/nicole-kidman-shows-off-muscles-in-photo-shot-by-malaysian-photographer-zhong-lin
1060074618	20220825	202208	2022	2022.6438	MED	WRITER						MED			USA	UNITED STATES	USA								0	070	070	07	2	7.0	2	1	2	-8.16696914700544	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20220825023000	https://www.swoknews.com/ap/national/derek-chauvin-to-serve-time-in-federal-prison-in-arizona-for-killing-george-floyd/article_7a8d6901-876f-58e7-ae08-8f35a33927dd.html
1060074619	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Nigeria	NI	NI		10	8	NI	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074620	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CHN	CHINA	CHN								0	042	042	04	1	1.9	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074621	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074622	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								COL	COLOMBIA	COL								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Liberia	LI	LI		6.5	-9.5	LI	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074623	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								COL	COLOMBIA	COL								0	042	042	04	1	1.9	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	Colombia	CO	CO		4	-72	CO	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074624	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								COL	COLOMBIA	COL								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Mexico	MX	MX		23	-102	MX	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074625	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								COL	COLOMBIA	COL								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Liberia	LI	LI		6.5	-9.5	LI	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074626	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								COL	COLOMBIA	COL								0	043	043	04	1	2.8	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	Colombia	CO	CO		4	-72	CO	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074627	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								COL	COLOMBIA	COL								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Mexico	MX	MX		23	-102	MX	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074628	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Togo	TO	TO		8	1.166667	TO	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074629	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CUB	CUBA	CUB								0	042	042	04	1	1.9	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	Cuba	CU	CU		22	-79.5	CU	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074630	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Cuba	CU	CU		22	-79.5	CU	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074631	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CUB	CUBA	CUB								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Togo	TO	TO		8	1.166667	TO	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074632	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CUB	CUBA	CUB								0	043	043	04	1	2.8	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	Cuba	CU	CU		22	-79.5	CU	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074633	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								CUB	CUBA	CUB								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Cuba	CU	CU		22	-79.5	CU	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074634	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Liberia	LI	LI		6.5	-9.5	LI	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074635	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074636	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Colombia	CO	CO		4	-72	CO	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074637	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Liberia	LI	LI		6.5	-9.5	LI	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074638	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074639	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Colombia	CO	CO		4	-72	CO	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074640	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								VEN	VENEZUELA	VEN								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074641	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								VEN	VENEZUELA	VEN								0	042	042	04	1	1.9	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	Venezuela	VE	VE		8	-66	VE	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074642	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								VEN	VENEZUELA	VEN								0	042	042	04	1	1.9	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Cuba	CU	CU		22	-79.5	CU	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074643	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								VEN	VENEZUELA	VEN								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	1	Kenya	KE	KE		1	38	KE	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074644	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								VEN	VENEZUELA	VEN								0	043	043	04	1	2.8	6	1	6	3.02457466918714	1	Mexico	MX	MX		23	-102	MX	1	Venezuela	VE	VE		8	-66	VE	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074645	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								VEN	VENEZUELA	VEN								0	043	043	04	1	2.8	2	1	2	3.02457466918714	1	Venezuela	VE	VE		8	-66	VE	1	Cuba	CU	CU		22	-79.5	CU	1	China	CH	CH		35	105	CH	20220825023000	https://thelensnola.org/2022/06/29/louisiana-welcomes-immigrants/
1060074646	20220825	202208	2022	2022.6438	MIL	NATIONAL GUARD						MIL			EDU	SCHOOL						EDU			0	051	051	05	1	3.4	3	1	3	-0.74547390841321	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825023000	https://www.wsws.org/en/articles/2022/08/25/jale-a25.html
1060074647	20220825	202208	2022	2022.6438	MIL	NATIONAL GUARD						MIL			EDU	SCHOOL						EDU			0	051	051	05	1	3.4	1	1	1	-0.74547390841321	1	Iraq	IZ	IZ		33	44	IZ	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825023000	https://www.wsws.org/en/articles/2022/08/25/jale-a25.html
1060074648	20220825	202208	2022	2022.6438	MIL	NATIONAL GUARD						MIL			EDU	SCHOOL						EDU			0	051	051	05	1	3.4	1	1	1	-0.74547390841321	1	Iraq	IZ	IZ		33	44	IZ	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825023000	https://www.wsws.org/en/articles/2022/08/25/jale-a25.html
1060074649	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL			SYR	SYRIAN	SYR								1	090	090	09	2	-2.0	3	1	3	-3.38983050847458	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220825023000	http://en.people.cn/n3/2022/0825/c90000-10139474.html
1060074650	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL			SYR	SYRIAN	SYR								1	195	195	19	4	-10.0	3	1	3	-3.38983050847458	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Syria	SY	SY		35	38	SY	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825023000	http://en.people.cn/n3/2022/0825/c90000-10139474.html
1060074651	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL			UKR	UKRAINE	UKR								1	033	033	03	1	5.2	10	1	10	2.3121387283237	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825023000	http://www.msn.com/en-us/news/world/new-counter-drone-system-shows-u-s-has-ukraine-s-back-over-the-long-term/ar-AA114ezO
1060074652	20220825	202208	2022	2022.6438	MIL	MILITARY GROUP						MIL			USA	THE US	USA								0	010	010	01	1	0.0	10	1	10	-3.83631713554988	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	20220825023000	https://www.europesun.com/news/272665287/swiss-military-frets-over-us-jet-order
1060074653	20220825	202208	2022	2022.6438	MILGOV	LIEUTENANT						MIL	GOV		BUS	BUSINESS LEADER						BUS			0	040	040	04	1	1.0	2	1	2	0.51340559041643	3	Highland County, Ohio, United States	US	USOH	OH071	39.1834	-83.6166	1074048	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	20220825023000	https://highlandcountypress.com/Content/Default/Rotator-Articles-/Article/Commissioners-discuss-federal-state-funding-opportunities-hold-bid-opening-for-engineer-s-office/-3/546/82777
1060074654	20220825	202208	2022	2022.6438	MILGOV	LIEUTENANT						MIL	GOV		BUS	BUSINESS LEADER						BUS			0	040	040	04	1	1.0	2	1	2	0.51340559041643	3	Highland County, Ohio, United States	US	USOH	OH071	39.1834	-83.6166	1074048	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	20220825023000	https://highlandcountypress.com/Content/Default/Rotator-Articles-/Article/Commissioners-discuss-federal-state-funding-opportunities-hold-bid-opening-for-engineer-s-office/-3/546/82777
1060074655	20220825	202208	2022	2022.6438	MILGOV	LIEUTENANT						MIL	GOV		GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	1	1	1	0.51340559041643	3	Rocky Fork, Ohio, United States	US	USOH	OH089	40.1628	-82.2913	1057964	3	Rocky Fork, Ohio, United States	US	USOH		40.1628	-82.2913	1057964	3	Rocky Fork, Ohio, United States	US	USOH		40.1628	-82.2913	1057964	20220825023000	https://highlandcountypress.com/Content/Default/Rotator-Articles-/Article/Commissioners-discuss-federal-state-funding-opportunities-hold-bid-opening-for-engineer-s-office/-3/546/82777
1060074656	20220825	202208	2022	2022.6438	MILGOV	LIEUTENANT						MIL	GOV		GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	0.51340559041643	3	Fayette County, Ohio, United States	US	USOH	OH047	39.5501	-83.4499	1074036	3	Fayette County, Ohio, United States	US	USOH		39.5501	-83.4499	1074036	3	Fayette County, Ohio, United States	US	USOH		39.5501	-83.4499	1074036	20220825023000	https://highlandcountypress.com/Content/Default/Rotator-Articles-/Article/Commissioners-discuss-federal-state-funding-opportunities-hold-bid-opening-for-engineer-s-office/-3/546/82777
1060074657	20220825	202208	2022	2022.6438	MILGOV	LIEUTENANT						MIL	GOV		GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	1	1	1	0.51340559041643	3	Highland County, Ohio, United States	US	USOH	OH071	39.1834	-83.6166	1074048	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	20220825023000	https://highlandcountypress.com/Content/Default/Rotator-Articles-/Article/Commissioners-discuss-federal-state-funding-opportunities-hold-bid-opening-for-engineer-s-office/-3/546/82777
1060074658	20220825	202208	2022	2022.6438	MNCJPN	SONY	JPN					MNC			MNCUSA	MICROSOFT	USA					MNC			1	012	012	01	1	-0.4	10	1	10	-0.49019607843138	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220825023000	https://www.playstationlifestyle.net/2022/08/24/phil-spencer-fewer-exclusives-sony-microsoft-cross-platform/
1060074659	20220825	202208	2022	2022.6438	MNCKOR	SAMSUNG	KOR					MNC													1	110	110	11	3	-2.0	5	1	5	5.23809523809524	1	Fiji	FJ	FJ		-18	178	FJ	0								1	Fiji	FJ	FJ		-18	178	FJ	20220825023000	https://www.fijivillage.com/news/Samsung-to-roll-out-its-Solve-for-Tomorrow-project-in-Fijian-schools-x584rf/
1060074660	20220825	202208	2022	2022.6438	MNCKOR	SAMSUNG	KOR					MNC			FJIGOV	FIJIAN	FJI					GOV			1	030	030	03	1	4.0	3	1	3	5.23809523809524	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20220825023000	https://www.fijivillage.com/news/Samsung-to-roll-out-its-Solve-for-Tomorrow-project-in-Fijian-schools-x584rf/
1060074661	20220825	202208	2022	2022.6438	MNCKOR	SAMSUNG	KOR					MNC			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	2	1	2	5.23809523809524	1	Fiji	FJ	FJ		-18	178	FJ	1	South Korea	KS	KS		37	127.5	KS	1	Fiji	FJ	FJ		-18	178	FJ	20220825023000	https://www.fijivillage.com/news/Samsung-to-roll-out-its-Solve-for-Tomorrow-project-in-Fijian-schools-x584rf/
1060074662	20220825	202208	2022	2022.6438	MNCKOR	SAMSUNG	KOR					MNC			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	8	1	8	5.23809523809524	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	Fiji	FJ	FJ		-18	178	FJ	20220825023000	https://www.fijivillage.com/news/Samsung-to-roll-out-its-Solve-for-Tomorrow-project-in-Fijian-schools-x584rf/
1060074663	20220825	202208	2022	2022.6438	MNCUSA	MICROSOFT	USA					MNC													1	010	010	01	1	0.0	10	1	10	0.88888888888889	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20220825023000	https://www.neowin.net/news/recent-build-22621382-kb5016632-rumored-to-be-windows-11-22h2-sun-valley-2-ga/
1060074664	20220825	202208	2022	2022.6438	MNCUSA	DISNEY	USA					MNC													1	036	036	03	1	4.0	10	1	10	-0.96153846153847	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220825023000	https://www.thewrap.com/bluey-fart-episode-un-banned-disney-plus-family-meeting/
1060074665	20220825	202208	2022	2022.6438	MNCUSA	DISNEY	USA					MNC			CRM	PIRATE						CRM			1	010	010	01	1	0.0	10	1	10	-0.96153846153847	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220825023000	https://www.thewrap.com/bluey-fart-episode-un-banned-disney-plus-family-meeting/
1060074666	20220825	202208	2022	2022.6438	MNCUSA	DISNEY	USA					MNC			CRM	BANDIT						CRM			0	020	020	02	1	3.0	10	1	10	-0.96153846153847	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220825023000	https://www.thewrap.com/bluey-fart-episode-un-banned-disney-plus-family-meeting/
