1059141107	20220818	202208	2022	2022.6247	JAM	JAMAICA	JAM								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	2	1	2	3.67936925098555	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141108	20220818	202208	2022	2022.6247	JAM	MONTEGO BAY	JAM								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	6	1	6	3.67936925098555	4	New Kingston, Saint Andrew, Jamaica	JM	JM08	18425	18.0068	-76.7853	-3752995	4	New Kingston, Saint Andrew, Jamaica	JM	JM08	18425	18.0068	-76.7853	-3752995	4	New Kingston, Saint Andrew, Jamaica	JM	JM08	18425	18.0068	-76.7853	-3752995	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141109	20220818	202208	2022	2022.6247	JAM	JAMAICA	JAM								HLH	HOSPITAL						HLH			1	051	051	05	1	3.4	1	1	1	3.67936925098555	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141110	20220818	202208	2022	2022.6247	JAM	MONTEGO BAY	JAM								JAMELI	PORTIA SIMPSON MILLER	JAM					ELI			1	051	051	05	1	3.4	7	1	7	3.67936925098555	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141111	20220818	202208	2022	2022.6247	JAM	JAMAICAN	JAM								JAMGOV	HORACE CHANG	JAM					GOV			1	173	173	17	4	-5.0	1	1	1	3.67936925098555	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141112	20220818	202208	2022	2022.6247	JAM	JAMAICAN	JAM								JAMGOV	HORACE CHANG	JAM					GOV			1	173	173	17	4	-5.0	1	1	1	3.67936925098555	1	China	CH	CH		35	105	CH	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	1	China	CH	CH		35	105	CH	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141113	20220818	202208	2022	2022.6247	JAMGOV	HORACE CHANG	JAM					GOV			CHN	CHINESE	CHN								1	030	030	03	1	4.0	1	1	1	3.67936925098555	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	1	China	CH	CH		35	105	CH	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141114	20220818	202208	2022	2022.6247	JAMGOV	HORACE CHANG	JAM					GOV			CHN	CHINESE	CHN								1	030	030	03	1	4.0	1	1	1	3.67936925098555	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141115	20220818	202208	2022	2022.6247	JAMGOV	HORACE CHANG	JAM					GOV			CHNGOV	CHINESE	CHN					GOV			1	030	030	03	1	4.0	3	1	3	3.67936925098555	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141116	20220818	202208	2022	2022.6247	JAMGOV	JAMAICAN	JAM					GOV			JAMGOV	HORACE CHANG	JAM					GOV			1	173	173	17	4	-5.0	3	1	3	3.67936925098555	4	New Kingston, Saint Andrew, Jamaica	JM	JM08	18425	18.0068	-76.7853	-3752995	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141117	20220818	202208	2022	2022.6247	JAMOPP	JAMAICA	JAM					OPP			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	1	1	1	3.67936925098555	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20220818114500	https://www.jamaicaobserver.com/western/do-it-for-sista-p/
1059141118	20220818	202208	2022	2022.6247	JOR	JORDAN	JOR								AFR	AFRICA	AFR								1	042	042	04	1	1.9	18	1	10	3.84615384615385	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220818114500	https://www.ok.co.uk/lifestyle/jordan-banjo-naomi-honeymoon-wedding-27769369
1059141119	20220818	202208	2022	2022.6247	JOR	JORDAN	JOR								AFR	AFRICA	AFR								1	043	043	04	1	2.8	6	1	6	3.84615384615385	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220818114500	https://www.ok.co.uk/lifestyle/jordan-banjo-naomi-honeymoon-wedding-27769369
1059141120	20220818	202208	2022	2022.6247	JORELI	HASSAN	JOR					ELI			SYR	DAMASCUS	SYR								1	040	040	04	1	1.0	1	1	1	4.48717948717949	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20220818114500	http://sana.sy/en/?p=281090
1059141121	20220818	202208	2022	2022.6247	JPN	JAPAN	JPN																		1	043	043	04	1	2.8	10	1	10	-1.74129353233831	4	Odawara, Kanagawa, Japan	JA	JA19	34832	35.2556	139.16	-239716	0								4	Odawara, Kanagawa, Japan	JA	JA19	34832	35.2556	139.16	-239716	20220818114500	https://freedomhouse.org/article/struggle-democracy-asia-deserves-our-support
1059141122	20220818	202208	2022	2022.6247	JPN	FUKUSHIMA	JPN								MED	EDITOR IN CHIEF						MED			1	010	010	01	1	0.0	10	1	10	-5.40540540540541	4	Energodar, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.5	34.4667	-1038520	4	Energodar, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.5	34.4667	-1038520	4	Energodar, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.5	34.4667	-1038520	20220818114500	https://tass.com/politics/1495265
1059141123	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD													0	010	010	01	1	0.0	2	1	2	-1.23152709359606	4	Clanwilliam, Western Cape, South Africa	SF	SF11	77318	-32.1817	18.8922	-1217951	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141124	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD													0	010	010	01	1	0.0	2	1	2	-1.23152709359606	4	Mtini, Eastern Cape, South Africa	SF	SF05	77321	-31.626	28.2742	-1263792	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141125	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD													0	010	010	01	1	0.0	1	1	1	-1.23152709359606	4	Mtini, Eastern Cape, South Africa	SF	SF05	77321	-31.626	28.2742	-1263792	0								4	Mtini, Eastern Cape, South Africa	SF	SF05	77321	-31.626	28.2742	-1263792	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141126	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD													0	010	010	01	1	0.0	4	1	4	-1.23152709359606	4	Mtini, Eastern Cape, South Africa	SF	SF05	77321	-31.626	28.2742	-1263792	0								4	Plaatjie, Northern Cape, South Africa	SF	SF08	77358	-29.8944	18.8648	-1272655	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141127	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD													0	010	010	01	1	0.0	1	1	1	-1.23152709359606	4	Plaatjie, Northern Cape, South Africa	SF	SF08	77358	-29.8944	18.8648	-1272655	0								4	Plaatjie, Northern Cape, South Africa	SF	SF08	77358	-29.8944	18.8648	-1272655	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141128	20220818	202208	2022	2022.6247	JUD	ADVOCATE						JUD													1	020	020	02	1	3.0	1	1	1	-1.23152709359606	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141129	20220818	202208	2022	2022.6247	JUD	ADVOCATE						JUD													1	020	020	02	1	3.0	1	1	1	-1.23152709359606	4	Mtini, Eastern Cape, South Africa	SF	SF05	77321	-31.626	28.2742	-1263792	0								4	Mtini, Eastern Cape, South Africa	SF	SF05	77321	-31.626	28.2742	-1263792	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141130	20220818	202208	2022	2022.6247	JUD	ADVOCATE						JUD													1	020	020	02	1	3.0	3	1	3	-1.23152709359606	4	Plaatjie, Northern Cape, South Africa	SF	SF08	77358	-29.8944	18.8648	-1272655	0								4	Plaatjie, Northern Cape, South Africa	SF	SF08	77358	-29.8944	18.8648	-1272655	20220818114500	https://www.iol.co.za/capeargus/news/witness-testifies-that-slain-teacher-allison-plaatjies-helped-her-on-the-day-she-was-killed-72553792-3473-4e8b-b2ba-5d39b526fc24
1059141131	20220818	202208	2022	2022.6247	JUD	PUBLIC DEFENDER						JUD													0	043	043	04	1	2.8	10	1	10	-4.54545454545455	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220818114500	https://www.thenation.com/article/activism/andrea-james-sakira-cook-interview/
1059141132	20220818	202208	2022	2022.6247	JUD	COUNSEL						JUD													1	051	051	05	1	3.4	10	1	10	-0.51813471502591	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220818114500	https://www.forbes.com/sites/forbeshumanresourcescouncil/2022/08/18/should-you-hire-gig-workers/
1059141133	20220818	202208	2022	2022.6247	JUD	ATTORNEY						JUD													0	120	120	12	3	-4.0	6	1	6	-6.63967611336032	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220818114500	https://www.americanthinker.com/blog/2022/08/on_trump_and_his_voters_fox_news_host_laura_ingraham_errs.html
1059141134	20220818	202208	2022	2022.6247	JUD	PROSECUTOR						JUD													0	173	173	17	4	-5.0	10	1	10	-4.54545454545455	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818114500	https://www.thenation.com/article/activism/andrea-james-sakira-cook-interview/
1059141135	20220818	202208	2022	2022.6247	JUD	TRIBUNAL						JUD													1	173	173	17	4	-5.0	10	1	10	-7.90554414784394	1	Rwanda	RW	RW		-2	30	RW	0								1	Rwanda	RW	RW		-2	30	RW	20220818114500	https://www.bbc.co.uk/news/world-africa-35070220
1059141136	20220818	202208	2022	2022.6247	JUD	TRIBUNAL						JUD													1	1821	182	18	4	-9.0	10	1	10	-7.90554414784394	1	Rwanda	RW	RW		-2	30	RW	0								1	Rwanda	RW	RW		-2	30	RW	20220818114500	https://www.bbc.co.uk/news/world-africa-35070220
1059141137	20220818	202208	2022	2022.6247	JUD	FEDERAL COURT						JUD			CHE	SWITZERLAND	CHE								1	013	013	01	1	0.4	4	1	4	-1.364522417154	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220818114500	https://www.thesundaily.my/home/najib-used-all-his-positions-to-extract-financial-gain-dpp-updated-CX9617455
1059141138	20220818	202208	2022	2022.6247	JUD	COUNSELOR						JUD			EDU	SCHOOL						EDU			0	051	051	05	1	3.4	10	1	10	4.76190476190476	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818114500	https://frontpageafricaonline.com/news/university-of-liberia-welcomes-new-dean-of-law-school/
1059141139	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD			GOV	AUTHORITIES						GOV			0	057	057	05	1	8.0	2	1	2	-1.76795580110497	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818114500	http://www.msn.com/en-us/news/politics/what-to-expect-from-thursday-s-hearing-on-unsealing-mar-a-lago-search-affidavit/ar-AA10N4xm
1059141140	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD			GOV	AUTHORITIES						GOV			0	057	057	05	1	8.0	1	1	1	-0.83102493074792	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://abcnews.go.com/Politics/expect-thursdays-hearing-unsealing-mar-lago-search-affidavit/story?id=88492541
1059141141	20220818	202208	2022	2022.6247	JUD	SUPREME COURT						JUD			HLH	DOCTOR						HLH			0	040	040	04	1	1.0	2	1	2	-0.83612040133779	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://wusfnews.wusf.usf.edu/health-news-florida/2022-08-18/the-anti-vax-founder-of-americas-frontline-doctors-now-has-a-license-to-practice-in-florida
1059141142	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD			QATMED	AL JAZEERA	QAT					MED			0	010	010	01	1	0.0	4	1	4	-5.90551181102362	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818114500	https://www.aljazeera.com/news/2022/8/18/bilkis-bano-condemns-release-of-her-convicted-rapists-in-india
1059141143	20220818	202208	2022	2022.6247	JUD	LAWYER						JUD			QATMED	AL JAZEERA	QAT					MED			0	013	013	01	1	0.4	6	1	6	-5.90551181102362	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818114500	https://www.aljazeera.com/news/2022/8/18/bilkis-bano-condemns-release-of-her-convicted-rapists-in-india
1059141144	20220818	202208	2022	2022.6247	JUD	FEDERAL COURT						JUD			USA	PENNSYLVANIA	USA								1	036	036	03	1	4.0	4	1	4	-8.44155844155844	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818114500	https://www.newsweek.com/alleged-capitol-rioter-wants-out-house-arrest-visit-renaissance-faire-1734744
1059141145	20220818	202208	2022	2022.6247	JUD	FEDERAL COURT						JUD			USA	PENNSYLVANIA	USA								1	080	080	08	2	5.0	4	1	4	-8.44155844155844	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818114500	https://www.newsweek.com/alleged-capitol-rioter-wants-out-house-arrest-visit-renaissance-faire-1734744
1059141146	20220818	202208	2022	2022.6247	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-8.74035989717224	3	Trump Tower, New York, United States	US	USNY	NY061	40.7625	-73.9744	2083283	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818114500	https://www.latimes.com/world-nation/story/2022-08-18/trump-cfo-weisselberg-plea-deal-prosecution-witness
1059141147	20220818	202208	2022	2022.6247	KEN	KENYAN	KEN																		0	040	040	04	1	1.0	1	1	1	-0.63752276867031	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141148	20220818	202208	2022	2022.6247	KEN	KENYAN	KEN								KENGOV	KENYA	KEN					GOV			0	040	040	04	1	1.0	1	1	1	-0.63752276867031	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141149	20220818	202208	2022	2022.6247	KEN	KENYAN	KEN								KENGOV	KENYA	KEN					GOV			0	040	040	04	1	1.0	1	1	1	-0.63752276867031	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141150	20220818	202208	2022	2022.6247	KENGOV	KENYA	KEN					GOV			KEN	KENYAN	KEN								0	040	040	04	1	1.0	1	1	1	-0.63752276867031	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141151	20220818	202208	2022	2022.6247	KENGOV	KENYA	KEN					GOV			KEN	KENYAN	KEN								0	040	040	04	1	1.0	1	1	1	-0.63752276867031	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141152	20220818	202208	2022	2022.6247	KENGOV	KENYAN	KEN					GOV			KENGOV	UHURU KENYATTA	KEN					GOV			0	040	040	04	1	1.0	12	1	6	-0.63752276867031	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141153	20220818	202208	2022	2022.6247	KHM	SIHANOUKVILLE	KHM								MDV	MALE	MDV								1	173	173	17	4	-5.0	5	1	5	-12	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20220818114500	https://www.laosnews.net/news/272656886/cambodia-arrests-5-foreigners-seizing-over-871-kg-of-illicit-drugs
1059141154	20220818	202208	2022	2022.6247	LAB	WORKER						LAB													1	030	030	03	1	4.0	5	1	5	-4.42477876106195	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818114500	https://www.iol.co.za/mercury/news/unions-say-this-weeks-dsw-go-slow-in-ethekwini-was-due-to-overtime-hours-being-cut-for-some-staff-f52d1d9c-79e1-4c59-879f-f7a45a0aed4e
1059141155	20220818	202208	2022	2022.6247	LAB	WORKER						LAB													1	036	036	03	1	4.0	6	1	6	2.37068965517242	4	Milanese, Calabria, Italy	IT	IT03	18326	38.2	15.7333	-121724	0								4	Milanese, Calabria, Italy	IT	IT03	18326	38.2	15.7333	-121724	20220818114500	https://lasvegasweekly.com/dining/2022/aug/18/buddy-valastros-boss-caf-serves-sensational-lunch/
1059141156	20220818	202208	2022	2022.6247	LAB	WORKER						LAB													1	036	036	03	1	4.0	4	1	4	2.37068965517242	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	0								3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20220818114500	https://lasvegasweekly.com/dining/2022/aug/18/buddy-valastros-boss-caf-serves-sensational-lunch/
1059141157	20220818	202208	2022	2022.6247	LAB	WORKER						LAB													0	114	114	11	3	-2.0	10	1	10	-0.25974025974026	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818114500	https://www.newsweek.com/chipotle-pay-workers-million-dollars-over-sick-pay-violations-1734735
1059141158	20220818	202208	2022	2022.6247	LAB	WORKER						LAB													1	160	160	16	4	-4.0	5	1	5	0.46511627906977	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20220818114500	https://www.business-standard.com/article/international/tencent-fires-5-500-workers-as-sales-down-for-first-time-since-going-public-122081800470_1.html
1059141159	20220818	202208	2022	2022.6247	LAB	WORKER						LAB			COPGOV	DEPUTY						COP	GOV		1	030	030	03	1	4.0	5	1	5	-4.42477876106195	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818114500	https://www.iol.co.za/mercury/news/unions-say-this-weeks-dsw-go-slow-in-ethekwini-was-due-to-overtime-hours-being-cut-for-some-staff-f52d1d9c-79e1-4c59-879f-f7a45a0aed4e
1059141160	20220818	202208	2022	2022.6247	LAB	EMPLOYEE						LAB			ELILAB	RETIRED						ELI	LAB		1	051	051	05	1	3.4	2	1	2	-6.41509433962264	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220818114500	https://www.dw.com/en/nigeria-utility-workers-call-off-nationwide-strike/a-62847166
1059141161	20220818	202208	2022	2022.6247	LAB	EMPLOYEE						LAB			ELILAB	RETIRED						ELI	LAB		1	051	051	05	1	3.4	3	1	3	-6.41509433962264	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220818114500	https://www.dw.com/en/nigeria-utility-workers-call-off-nationwide-strike/a-62847166
1059141162	20220818	202208	2022	2022.6247	LAB	WORKER						LAB			ZAF	DURBAN	ZAF								1	191	191	19	4	-9.5	2	1	2	-4.42477876106195	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818114500	https://www.iol.co.za/mercury/news/unions-say-this-weeks-dsw-go-slow-in-ethekwini-was-due-to-overtime-hours-being-cut-for-some-staff-f52d1d9c-79e1-4c59-879f-f7a45a0aed4e
1059141163	20220818	202208	2022	2022.6247	LBN	LEBANON	LBN																		1	051	051	05	1	3.4	2	1	2	8.84146341463414	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20220818114500	https://www.the961.com/lebanese-multi-awarded-artist-zena-assi/
1059141164	20220818	202208	2022	2022.6247	LBN	LEBANON	LBN																		1	051	051	05	1	3.4	2	1	2	8.84146341463414	1	Egypt	EG	EG		27	30	EG	0								1	Italy	IT	IT		42.833333	12.833333	IT	20220818114500	https://www.the961.com/lebanese-multi-awarded-artist-zena-assi/
1059141165	20220818	202208	2022	2022.6247	LBR	MONROVIA	LBR								EDUGOV	UNIVERSITY						EDU	GOV		1	051	051	05	1	3.4	10	1	10	4.76190476190476	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	20220818114500	https://frontpageafricaonline.com/news/university-of-liberia-welcomes-new-dean-of-law-school/
1059141166	20220818	202208	2022	2022.6247	LEG	LEGISLATURE						LEG													0	020	020	02	1	3.0	10	1	10	-0.28612303290415	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220818114500	https://www.telegram.com/story/news/state/2022/08/18/massachusetts-seal-commission-facing-dec-31-deadline-redesign/10349308002/
1059141167	20220818	202208	2022	2022.6247	LEG	NATIONAL COUNCIL						LEG													1	040	040	04	1	1.0	6	1	6	-4.54545454545455	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220818114500	https://www.thenation.com/article/activism/andrea-james-sakira-cook-interview/
